review_notes,cause,cur_match_en,match_en,quality,class,label,google_translate_to_en,en_osa,en_dl,en_qgram,en_cos,en_jaccard,compare_en,clase,etiqueta,google_translate_to_es,compare_es
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112235,lissencephaly 4,lissencephaly 4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112235,lisencefalia 4,lisencefalia 4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112236,lissencephaly 6,lissencephaly 6,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112236,lisencefalia 6,lisencefalia 6,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112237,lissencephaly 1,lissencephaly 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112237,lisencefalia 1,lisencefalia 1,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112238,X-linked lissencephaly 2,X-linked lissencephaly 2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112238,lisencefalia 2 ligada al cromosoma X,Lisencefalia ligada al cromosoma X 2,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112239,X-linked lissencephaly 1,X-linked lissencephaly 1,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112239,Lisencefalia 1 ligada al cromosoma X,Lisencefalia ligada al cromosoma X 1,
,,order,,2,http://purl.obolibrary.org/obo/DOID_0112321,"alacrima, achalasia, and impaired intellectual development syndrome","alacrimia syndrome, achalasia and intellectual developmental delay",0.582089552,0.582089552,0.9323308270676692,0.9850573407273996,1,,http://purl.obolibrary.org/obo/DOID_0112321,"síndrome de alacrimia, acalasia y retraso del desarrollo intelectual","Alacrima, acalasia y síndrome de deterioro del desarrollo intelectual.",
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112376,muscular dystrophy-dystroglycanopathy type B15,muscular dystrophy-dystroglycanopathy type B15,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112376,distrofia muscular-distroglicanopatía tipo B15,distrofia muscular-distroglicanopatía tipo B15,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112377,muscular dystrophy-dystroglycanopathy type B14,muscular dystrophy-dystroglycanopathy type B14,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112377,distrofia muscular-distroglicanopatía tipo B14,distrofia muscular-distroglicanopatía tipo B14,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112378,muscular dystrophy-dystroglycanopathy type B3,muscular dystrophy-dystroglycanopathy type B3,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112378,distrofia muscular-distroglicanopatía tipo B3,distrofia muscular-distroglicanopatía tipo B3,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112379,muscular dystrophy-dystroglycanopathy type B4,muscular dystrophy-dystroglycanopathy type B4,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112379,distrofia muscular-distroglicanopatía tipo B4,distrofia muscular-distroglicanopatía tipo B4,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112380,muscular dystrophy-dystroglycanopathy type B2,muscular dystrophy-dystroglycanopathy type B2,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112380,distrofia muscular-distroglicanopatía tipo B2,distrofia muscular-distroglicanopatía tipo B2,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112381,muscular dystrophy-dystroglycanopathy type C12,muscular dystrophy-dystroglycanopathy type C12,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112381,distrofia muscular-distroglicanopatía tipo C12,distrofia muscular-distroglicanopatía tipo C12,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_0112382,muscular dystrophy-dystroglycanopathy type C8,muscular dystrophy-dystroglycanopathy type C8,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_0112382,distrofia muscular-distroglicanopatía tipo C8,distrofia muscular-distroglicanopatía tipo C8,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_10039,late congenital syphilis,late congenital syphilis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_10039,sífilis congénita tardía,sífilis congénita tardía,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_10348,blepharophimosis,blepharophimosis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_10348,blefarofimosis,blefarofimosis,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_10488,imperforate anus,imperforate anus,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_10488,ano imperforado,ano imperforado,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_10783,methemoglobinemia,methemoglobinemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_10783,metahemoglobinemia,metahemoglobinemia,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_2860,hemoglobinopathy,hemoglobinopathy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_2860,hemoglobinopatía,hemoglobinopatía,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_1088,meningocele,meningocele,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_1088,meningocele,meningocele,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_10892,hypospadias,hypospadias,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_10892,hipospadias,hipospadias,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_11044,gastroschisis,gastroschisis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_11044,gastrosquisis,gastrosquisis,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_11211,buphthalmos,buphthalmos,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_11211,buftalmos,buftalmos,exact
"words may be interchangeable, but both exist, so why switch it?",TCG,meaning,,3,http://purl.obolibrary.org/obo/DOID_11212,hydrophthalmos,hydrophthalmia,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9090909090909092,0.8333333333333334,,http://purl.obolibrary.org/obo/DOID_11212,hidroftalmía,hidroftalmos,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_11367,congenital aphakia,congenital aphakia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_11367,afaquia congénita,afaquia congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_1148,polydactyly,polydactyly,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_1148,polidactilia,polidactilia,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_12961,Poland syndrome,Poland syndrome,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_12961,síndrome de Poland,síndrome de polonia,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_13336,congenital toxoplasmosis,congenital toxoplasmosis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_13336,toxoplasmosis congénita,toxoplasmosis congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_1342,congenital hypoplastic anemia,congenital hypoplastic anemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_1342,anemia hipoplásica congénita,anemia hipoplásica congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_13620,patent foramen ovale,patent foramen ovale,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_13620,foramen oval patente,agujero oval permeable,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_14177,congenital hypogammaglobulinemia,congenital hypogammaglobulinemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_14177,hipogammaglobulinemia congénita,hipogammaglobulinemia congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_14681,Silver-Russell syndrome,Silver-Russell syndrome,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_14681,síndrome de Silver-Russell,Síndrome de Silver-Russell,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_422,congenital structural myopathy,congenital structural myopathy,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_422,miopatía estructural congénita,miopatía estructural congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_14725,autosomal dominant microcephaly,autosomal dominant microcephaly,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_14725,microcefalia autosómica dominante,microcefalia autosómica dominante,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_1657,ventricular septal defect,ventricular septal defect,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_1657,comunicación interventricular,comunicación interventricular,exact
,,tense,,5,http://purl.obolibrary.org/obo/DOID_1998,Lutembacher's syndrome,Lutembacher syndrome,0.9090909090909092,0.9090909090909092,0.9523809523809524,0.9706476511819816,0.9411764705882352,,http://purl.obolibrary.org/obo/DOID_1998,síndrome de Lutembacher,síndrome de lutembacher,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_2236,congenital afibrinogenemia,congenital afibrinogenemia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_2236,afibrinogenemia congénita,afibrinogenemia congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_2859,hemoglobin C disease,hemoglobin C disease,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_2859,enfermedad de la hemoglobina C,enfermedad de la hemoglobina C,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_3827,congenital diaphragmatic hernia,congenital diaphragmatic hernia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_3827,hernia diafragmática congénita,hernia diafragmática congénita,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_4297,scimitar syndrome,scimitar syndrome,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_4297,síndrome de la cimitarra,síndrome de cimitarra,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_4626,hydranencephaly,hydranencephaly,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_4626,hidranencefalia,hidranencefalia,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_4773,congenital mesoblastic nephroma,congenital mesoblastic nephroma,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_4773,nefroma mesoblástico congénito,nefroma mesoblástico congénito,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_5378,hemoglobin D disease,hemoglobin D disease,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_5378,enfermedad de la hemoglobina D,enfermedad de la hemoglobina D,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_5379,hemoglobin E disease,hemoglobin E disease,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_5379,enfermedad de la hemoglobina E,enfermedad de la hemoglobina E,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_6406,double outlet right ventricle,double outlet right ventricle,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_6406,ventrículo derecho de doble salida,ventrículo derecho de doble salida,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_6419,tetralogy of Fallot,tetralogy of Fallot,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_6419,tetralogía de Fallot,tetralogía de Fallot,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_7280,congenital epulis,congenital epulis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_7280,epulis congénito,épulis congénito,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_758,situs inversus,situs inversus,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_758,situs inversus,situación invertida,
,,order,,5,http://purl.obolibrary.org/obo/DOID_8082,cellular congenital mesoblastic nephroma,Congenital cellular mesoblastic nephroma,0.575,0.575,0.975,0.9915266944696804,0.9444444444444444,,http://purl.obolibrary.org/obo/DOID_8082,nefroma mesoblástico congénito celular,nefroma mesoblástico congénito celular,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_8083,classic congenital mesoblastic nephroma,classic congenital mesoblastic nephroma,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_8083,nefroma mesoblástico congénito clásico,Nefroma mesoblástico congénito clásico,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_8303,congenital granular cell tumor,congenital granular cell tumor,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_8303,tumor congénito de células granulares,tumor congénito de células granulares,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_8418,congenital fibrosarcoma,congenital fibrosarcoma,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_8418,fibrosarcoma congénito,fibrosarcoma congénito,exact
considered an offensive term: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8788188/,TCG,offensive,,1,http://purl.obolibrary.org/obo/DOID_9296,cleft lip,harelip,0.33333333333333337,0.33333333333333337,0.5,0.5698028822981898,0.3636363636363637,,http://purl.obolibrary.org/obo/DOID_9296,labio leporino,labio hendido,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_9487,Meckel's diverticulum,Meckel's diverticulum,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_9487,divertículo de Meckel,divertículo de meckel,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_9565,dextrocardia,dextrocardia,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_9565,dextrocardia,dextrocardia,exact
,,order,,5,http://purl.obolibrary.org/obo/DOID_9621,non-congenital cyst of kidney,non-congenital kidney cyst,0.5517241379310345,0.5517241379310345,0.9454545454545454,0.9805622608574328,0.9375,,http://purl.obolibrary.org/obo/DOID_9621,quiste no congénito de riñón,quiste no congénito de riñón,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_9827,radioulnar synostosis,radioulnar synostosis,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_9827,sinostosis radiocubital,sinostosis radiocubital,exact
,,,exact,5,http://purl.obolibrary.org/obo/DOID_990,congenital heart block,congenital heart block,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_990,bloqueo cardiaco congénito,bloqueo cardíaco congénito,
,,,exact,5,http://purl.obolibrary.org/obo/DOID_9955,hypoplastic left heart syndrome,hypoplastic left heart syndrome,1,1,1,1,1,exact,http://purl.obolibrary.org/obo/DOID_9955,síndrome del corazón izquierdo hipoplásico,síndrome del corazón izquierdo hipoplásico,exact
