source_id,predicate_id,source_text,source_lang,target_lang,target_text
DOID:0080123,oboInOwl:hasExactSynonym,mitochondrial neurogastrointestinal encephalopathy syndrome,en,es,síndrome de encefalopatía neurogastrointestinal mitocondrial
DOID:0080124,oboInOwl:hasExactSynonym,succinate-CoA ligase deficiency,en,es,deficiencia de succinato-CoA ligasa
DOID:0080125,oboInOwl:hasExactSynonym,MPV17-related hepatocerebral mitochondrial DNA depletion syndrome,en,es,Síndrome de depleción del ADN mitocondrial hepatocerebral relacionado con MPV17
DOID:0080125,oboInOwl:hasExactSynonym,Navajo neurohepatopathy,en,es,Neurohepatopatía navajo
DOID:0080126,oboInOwl:hasExactSynonym,OHAHA SYNDROME,en,es,SÍNDROME OHAHA
DOID:0080126,oboInOwl:hasExactSynonym,infantile onset spinocerebellar ataxia,en,es,ataxia espinocerebelosa de aparición infantil
DOID:0080127,oboInOwl:hasExactSynonym,"RRM2B-related mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy",en,es,"Síndrome de depleción del ADN mitocondrial relacionado con RRM2B, forma encefalomiopática con tubulopatía renal"
DOID:0080128,oboInOwl:hasExactSynonym,fatal infantile lactic acidosis,en,es,acidosis láctica infantil mortal
DOID:0080129,oboInOwl:hasExactSynonym,progressive external ophthalmoplegia-myopathy-emaciation syndrome,en,es,oftalmoplejia externa progresiva-síndrome de miopatía-emaciación
DOID:0080131,oboInOwl:hasExactSynonym,FBXL4 deficiency,en,es,Deficiencia de FBXL4
DOID:0080131,oboInOwl:hasExactSynonym,FBXL4-related encephalomyopathic mitochondrial DNA depletion syndrome,en,es,Síndrome de depleción del ADN mitocondrial encefalomiopático relacionado con FBXL4
DOID:0080131,oboInOwl:hasExactSynonym,"mitochondrial DNA depletion syndrome 13, encephalomyopathic type",en,es,"síndrome de depleción del ADN mitocondrial 13, tipo encefalomiopático"
DOID:0080132,oboInOwl:hasExactSynonym,mitochondrial DNA depletion syndrome 10,en,es,síndrome de depleción del ADN mitocondrial 10
DOID:0080132,oboInOwl:hasExactSynonym,mitochondrial DNA depletion syndrome 10 (cardiomyopathic type),en,es,síndrome de depleción del ADN mitocondrial 10 (tipo cardiomiopático)
DOID:0080133,oboInOwl:hasExactSynonym,NFU1 deficiency,en,es,Deficiencia de NFU1
DOID:0080134,oboInOwl:hasExactSynonym,BOLA3 deficiency,en,es,Deficiencia de BOLA3
DOID:0080134,oboInOwl:hasExactSynonym,multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia,en,es,síndrome 2 de disfunciones mitocondriales múltiples con hiperglicinemia
DOID:0080135,oboInOwl:hasExactSynonym,IBA57 deficiency,en,es,Deficiencia de IBA57
DOID:0080137,oboInOwl:hasExactSynonym,"Multiple Endocrine Neoplasia, Type IV",en,es,"Neoplasia endocrina múltiple, tipo IV"
DOID:0080144,oboInOwl:hasExactSynonym,Childhood Acute Lymphoblastic Leukemia,en,es,Leucemia linfoblástica aguda infantil
DOID:0080145,oboInOwl:hasExactSynonym,T-cell childhood acute lymphocytic leukemia,en,es,Leucemia linfocítica aguda infantil de células T
DOID:0080145,oboInOwl:hasExactSynonym,childhood precursor T-lymphoblastic lymphoma/leukemia,en,es,linfoma/leucemia linfoblástica T precursora infantil
DOID:0080148,oboInOwl:hasExactSynonym,Childhood T lymphoblastic lymphoma,en,es,Linfoma linfoblástico T infantil
DOID:0080155,oboInOwl:hasExactSynonym,VLCAD deficiency,en,es,Deficiencia de VLCAD
DOID:0080156,oboInOwl:hasExactSynonym,congenital adrenal hypoplasia,en,es,hipoplasia suprarrenal congénita
DOID:0080158,oboInOwl:hasExactSynonym,dendritic keratitis,en,es,queratitis dendrítica
DOID:0080160,oboInOwl:hasExactSynonym,CMV retinitis,en,es,Retinitis por CMV
DOID:0080163,oboInOwl:hasExactSynonym,"autoinflammation, panniculitis and dermatosis syndrome",en,es,"síndrome de autoinflamación, paniculitis y dermatosis"
DOID:0080163,oboInOwl:hasExactSynonym,otulin-related autoinflammatory syndrome,en,es,síndrome autoinflamatorio relacionado con la otulina
DOID:0080164,oboInOwl:hasExactSynonym,"Myeloid and Lymphoid Neoplasms with Eosinophilia and Rearrangement of PDGFRA, PDGFRB, or FGFR1, or with PCM1-JAK2",en,es,"Neoplasias mieloides y linfoides con eosinofilia y reordenamiento de PDGFRA, PDGFRB o FGFR1, o con PCM1-JAK2"
DOID:0080164,oboInOwl:hasExactSynonym,"Myeloid and lymphoid neoplasms with eosinophilia and abnormalities of platelet-derived growth factor receptor alpha (PDGFRA), platelet-derived growth factor receptor beta (PDGFRB), and fibroblast growth factor receptor-1 (FGFR1) are a group of hematologic neoplasms",en,es,"Las neoplasias mieloides y linfoides con eosinofilia y anomalías del receptor alfa del factor de crecimiento derivado de las plaquetas (PDGFRA), del receptor beta del factor de crecimiento derivado de las plaquetas (PDGFRB) y del receptor-1 del factor de crecimiento de fibroblastos (FGFR1) son un grupo de neoplasias hematológicas"
DOID:0080165,oboInOwl:hasExactSynonym,Myeloid and Lymphoid Neoplasms with PDGFRA Rearrangement,en,es,Neoplasias mieloides y linfoides con reordenamiento PDGFRA
DOID:0080166,oboInOwl:hasExactSynonym,Myeloid and Lymphoid Neoplasms with PDGFRB Rearrangement,en,es,Neoplasias mieloides y linfoides con reordenamiento PDGFRB
DOID:0080171,oboInOwl:hasExactSynonym,esophageal atresia and/or tracheoesophageal fistula,en,es,atresia esofágica y/o fístula traqueoesofágica
DOID:0080171,oboInOwl:hasExactSynonym,tracheoesophageal fistula with or without esohageal atresia,en,es,fístula traqueoesofágica con o sin atresia esohageal
DOID:0080172,oboInOwl:hasExactSynonym,TPMT deficiency,en,es,Deficiencia de TPMT
DOID:0080172,oboInOwl:hasExactSynonym,poor metabolism of thiopurines-1,en,es,metabolismo deficiente de las tiopurinas-1
DOID:0080177,oboInOwl:hasExactSynonym,veno-occlusive disease,en,es,enfermedad veno-oclusiva
DOID:0080181,oboInOwl:hasExactSynonym,"polyneyropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract",en,es,"polineuropatía, pérdida de audición, ataxia, retinosis pigmentaria y cataratas"
DOID:0080184,oboInOwl:hasExactSynonym,indeterminate bronchioloalveolar carcinoma,en,es,carcinoma bronquioloalveolar indeterminado
DOID:0080184,oboInOwl:hasExactSynonym,mixed mucinous and non-mucinous bronchioloalveolar adenocarcinoma,en,es,adenocarcinoma bronquioloalveolar mixto mucinoso y no mucinoso
DOID:0080193,oboInOwl:hasExactSynonym,canal dehiscence syndrome,en,es,síndrome de dehiscencia del canal
DOID:0080193,oboInOwl:hasExactSynonym,superior canal dehiscence,en,es,dehiscencia del canal superior
DOID:0080193,oboInOwl:hasExactSynonym,superior canal syndrome,en,es,síndrome del canal superior
DOID:0080193,oboInOwl:hasExactSynonym,superior semicircular canal dehiscence syndrome,en,es,síndrome de dehiscencia del canal semicircular superior
DOID:0080193,oboInOwl:hasExactSynonym,third mobile window syndrome,en,es,síndrome de la tercera ventana móvil
DOID:0080195,oboInOwl:hasExactSynonym,Garland-Moorhouse syndrome,en,es,Síndrome de Garland-Moorhouse
DOID:0080195,oboInOwl:hasExactSynonym,Marinesco-Garland syndrome,en,es,Síndrome de Marinesco-Garland
DOID:0080195,oboInOwl:hasExactSynonym,Oligophrenic cerebellolenticular degeneration,en,es,Degeneración cerebelolenticular oligofrénica
DOID:0080195,oboInOwl:hasExactSynonym,hereditary oligophrenic cerebello-lental degeneration,en,es,degeneración cerebelo-lental oligofrénica hereditaria
DOID:0080196,oboInOwl:hasExactSynonym,MFDM syndrome,en,es,Síndrome MFDM
DOID:0080196,oboInOwl:hasExactSynonym,mandibulofacial dysostosis with microcephaly,en,es,disostosis mandibulofacial con microcefalia
DOID:0080196,oboInOwl:hasExactSynonym,mandibulofacial dysostosis-microcephaly syndrome,en,es,síndrome de disostosis mandibulofacial-microcefalia
DOID:0080201,oboInOwl:hasExactSynonym,Krause-Kivlin syndrome,en,es,Síndrome de Krause-Kivlin
DOID:0080201,oboInOwl:hasExactSynonym,Peters anomaly-short limb dwarfism syndrome,en,es,Anomalía de Peters - Síndrome de enanismo de miembros cortos
DOID:0080201,oboInOwl:hasExactSynonym,Peters-plus syndrome,en,es,Síndrome de Peters-plus
DOID:0080205,oboInOwl:hasExactSynonym,Congenital anomalies of the kidney and urinary tract,en,es,Anomalías congénitas del riñón y de las vías urinarias
DOID:0080205,oboInOwl:hasExactSynonym,Renal or urinary tract malformation,en,es,Malformación renal o de las vías urinarias
DOID:0080206,oboInOwl:hasExactSynonym,Congenital anomalies of the kidney and urinary tract 1,en,es,Anomalías congénitas del riñón y de las vías urinarias 1
DOID:0080207,oboInOwl:hasExactSynonym,Congenital anomalies of the kidney and urinary tract 2,en,es,Anomalías congénitas del riñón y de las vías urinarias 2
DOID:0080208,oboInOwl:hasExactSynonym,MAFLD,en,es,MAFLD
DOID:0080208,oboInOwl:hasExactSynonym,MASLD,en,es,MASLD
DOID:0080208,oboInOwl:hasExactSynonym,NAFLD,en,es,NAFLD
DOID:0080208,oboInOwl:hasExactSynonym,metabolic dysfunction-associated fatty liver disease,en,es,enfermedad del hígado graso asociada a disfunción metabólica
DOID:0080208,oboInOwl:hasExactSynonym,metabolic dysfunction-related steatotic liver disease,en,es,enfermedad hepática esteatósica relacionada con disfunción metabólica
DOID:0080208,oboInOwl:hasExactSynonym,metabolic-associated fatty liver disease,en,es,enfermedad del hígado graso asociada al metabolismo
DOID:0080208,oboInOwl:hasExactSynonym,non-alcoholic fatty liver disease,en,es,enfermedad del hígado graso no alcohólico
DOID:0080208,oboInOwl:hasExactSynonym,nonalcoholic fatty liver disease,en,es,enfermedad del hígado graso no alcohólico
DOID:0080209,oboInOwl:hasExactSynonym,SIFD,en,es,SIFD
DOID:0080210,oboInOwl:hasExactSynonym,Large cell lymphoma of the mediastinum,en,es,Linfoma de células grandes del mediastino
DOID:0080210,oboInOwl:hasExactSynonym,Mediastinal diffuse large-cell lymphoma with sclerosis,en,es,Linfoma mediastínico difuso de células grandes con esclerosis
DOID:0080210,oboInOwl:hasExactSynonym,Primary mediastinal clear cell lymphoma of B-cell type,en,es,Linfoma mediastínico primario de células claras de tipo B
DOID:0080214,oboInOwl:hasExactSynonym,punctate palmoplantar keratoderma type 1A,en,es,queratodermia palmoplantar punteada tipo 1A
DOID:0080214,oboInOwl:hasExactSynonym,punctate palmoplantar keratoderma type 1B,en,es,queratodermia palmoplantar punteada tipo 1B
DOID:0080215,oboInOwl:hasExactSynonym,DEE8,en,es,DEE8
DOID:0080215,oboInOwl:hasExactSynonym,EIEE8,en,es,EIEE8
DOID:0080215,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 8,en,es,encefalopatía epiléptica infantil precoz 8
DOID:0080217,oboInOwl:hasExactSynonym,LAL deficiency,en,es,Deficiencia de LAL
DOID:0080217,oboInOwl:hasExactSynonym,LAL-D,en,es,LAL-D
DOID:0080226,oboInOwl:hasExactSynonym,autosomal dominant intellectual developmental disorder-56,en,es,trastorno del desarrollo intelectual autosómico dominante-56
DOID:0080226,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 56,en,es,retraso mental autosómico dominante 56
DOID:0080227,oboInOwl:hasExactSynonym,autosomal dominant intellectual developmental disorder-55 with seizures,en,es,trastorno del desarrollo intelectual autosómico dominante-55 con convulsiones
DOID:0080227,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 55,en,es,retraso mental autosómico dominante 55
DOID:0080228,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 53,en,es,retraso mental autosómico dominante 53
DOID:0080230,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 54,en,es,retraso mental autosómico dominante 54
DOID:0080231,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 52,en,es,retraso mental autosómico dominante 52
DOID:0080232,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 51,en,es,retraso mental autosómico dominante 51
DOID:0080233,oboInOwl:hasExactSynonym,autosomal dominant intellectual developmental disorder-50 with behavioral abnormalities,en,es,trastorno del desarrollo intelectual autosómico dominante-50 con anomalías del comportamiento
DOID:0080233,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 50,en,es,retraso mental autosómico dominante 50
DOID:0080234,oboInOwl:hasExactSynonym,Baraitser syndrome,en,es,Síndrome de Baraitser
DOID:0080234,oboInOwl:hasExactSynonym,CLABARS,en,es,CLABARS
DOID:0080234,oboInOwl:hasExactSynonym,autosomal dominant intellectual disability 49,en,es,discapacidad intelectual autosómica dominante 49
DOID:0080234,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 49,en,es,retraso mental autosómico dominante 49
DOID:0080235,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 48,en,es,retraso mental autosómico dominante 48
DOID:0080236,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 45,en,es,retraso mental autosómico dominante 45
DOID:0080237,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 46,en,es,retraso mental autosómico dominante 46
DOID:0080238,oboInOwl:hasExactSynonym,autosomal dominant mental retardation 47,en,es,retraso mental autosómico dominante 47
DOID:0080239,oboInOwl:hasExactSynonym,Alwadei syndrome,en,es,Síndrome de Alwadei
DOID:0080239,oboInOwl:hasExactSynonym,autosomal recessive intellectual developmental disorder-61,en,es,trastorno autosómico recesivo del desarrollo intelectual-61
DOID:0080239,oboInOwl:hasExactSynonym,autosomal recessive mental retardation 61,en,es,retraso mental autosómico recesivo 61
DOID:0080240,oboInOwl:hasExactSynonym,MRX106,en,es,MRX106
DOID:0080240,oboInOwl:hasExactSynonym,X-linked mental retardation 106,en,es,Retraso mental ligado al cromosoma X 106
DOID:0080259,oboInOwl:hasExactSynonym,SCAR25,en,es,SCAR25
DOID:0080260,oboInOwl:hasExactSynonym,SCAR26,en,es,SCAR26
DOID:0080264,oboInOwl:hasExactSynonym,EVR7,en,es,EVR7
DOID:0080282,oboInOwl:hasExactSynonym,DEE56,en,es,DEE56
DOID:0080282,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 56,en,es,encefalopatía epiléptica infantil precoz 56
DOID:0080283,oboInOwl:hasExactSynonym,DEE55,en,es,DEE55
DOID:0080283,oboInOwl:hasExactSynonym,GPIBD14,en,es,GPIBD14
DOID:0080283,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 55,en,es,encefalopatía epiléptica infantil precoz 55
DOID:0080283,oboInOwl:hasExactSynonym,glycosylphosphatidylinositol biosynthesis defect 14,en,es,defecto de biosíntesis del glucosilfosfatidilinositol 14
DOID:0080284,oboInOwl:hasExactSynonym,DEE57,en,es,DEE57
DOID:0080284,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 57,en,es,encefalopatía epiléptica infantil precoz 57
DOID:0080285,oboInOwl:hasExactSynonym,DEE58,en,es,DEE58
DOID:0080285,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 58,en,es,encefalopatía epiléptica infantil precoz 58
DOID:0080290,oboInOwl:hasExactSynonym,ECYT5,en,es,ECYT5
DOID:0080291,oboInOwl:hasExactSynonym,DEE59,en,es,DEE59
DOID:0080291,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 59,en,es,encefalopatía epiléptica infantil precoz 59
DOID:0080300,oboInOwl:hasExactSynonym,Lawrence syndrome,en,es,Síndrome de Lawrence
DOID:0080302,oboInOwl:hasExactSynonym,complex sleep apnea,en,es,apnea del sueño compleja
DOID:0080312,oboInOwl:hasExactSynonym,NEDMHM,en,es,NEDMHM
DOID:0080315,oboInOwl:hasExactSynonym,megalencephalic leukodystrophy megalencephaly-cystic leukodystorphy syndrome,en,es,leucodistrofia megalencefálica síndrome de leucodistrofia megalencefálico-quística
DOID:0080315,oboInOwl:hasExactSynonym,vacuolating megalencephalic leukoencephalopathy with subcortical cysts,en,es,leucoencefalopatía megalencefálica vacuolante con quistes subcorticales
DOID:0080316,oboInOwl:hasExactSynonym,Van Der Knaap disease,en,es,Enfermedad de Van Der Knaap
DOID:0080316,oboInOwl:hasExactSynonym,leukoencephalopathy with swelling and cysts,en,es,leucoencefalopatía con hinchazón y quistes
DOID:0080317,oboInOwl:hasExactSynonym,"megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation",en,es,"leucoencefalopatía megalencefálica con quistes subcorticales 2B, remitente, con o sin retraso mental"
DOID:0080319,oboInOwl:hasExactSynonym,XMEN,en,es,XMEN
DOID:0080327,oboInOwl:hasExactSynonym,MARCH,en,es,MARZO
DOID:0080332,oboInOwl:hasExactSynonym,Familial bicuspid aortic valve,en,es,Válvula aórtica bicúspide familiar
DOID:0080338,oboInOwl:hasExactSynonym,ECYT3,en,es,ECYT3
DOID:0080339,oboInOwl:hasExactSynonym,ECYT4,en,es,ECYT4
DOID:0080344,oboInOwl:hasExactSynonym,Blepharo-cheilo-odontic syndrome,en,es,Síndrome blefaro-quilo-odontogénico
DOID:0080347,oboInOwl:hasExactSynonym,"Pheochromocytoma, malignant",en,es,feocromocitoma maligno
DOID:0080348,oboInOwl:hasExactSynonym,"Alzheimer's disease 1, early onset",en,es,"Enfermedad de Alzheimer 1, aparición temprana"
DOID:0080349,oboInOwl:hasExactSynonym,AGC1 deficiency,en,es,Deficiencia de AGC1
DOID:0080349,oboInOwl:hasExactSynonym,early infantile epileptic encephalopathy 39,en,es,encefalopatía epiléptica infantil precoz 39
DOID:0080349,oboInOwl:hasExactSynonym,epileptic encephalopathy with global cerebral demyelination,en,es,encefalopatía epiléptica con desmielinización cerebral global
DOID:0080351,oboInOwl:hasExactSynonym,"congenital lipomatous overgrowth, vascular malformations, and epidermal nevi",en,es,"sobrecrecimiento lipomatoso congénito, malformaciones vasculares y nevos epidérmicos"
DOID:0080352,oboInOwl:hasExactSynonym,Conradi-Hunermann Syndrome,en,es,Síndrome de Conradi-Hunermann
DOID:0080352,oboInOwl:hasExactSynonym,Happle syndrome,en,es,Síndrome de Happle
DOID:0080354,oboInOwl:hasExactSynonym,22q13.3 deletion syndrome,en,es,Síndrome de deleción 22q13.3
DOID:0080354,oboInOwl:hasExactSynonym,monosomy 22q13 syndrome,en,es,síndrome de monosomía 22q13
DOID:0080357,oboInOwl:hasExactSynonym,MC4DN2,en,es,MC4DN2
DOID:0080357,oboInOwl:hasExactSynonym,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 1,en,es,cardioencefalomiopatía infantil mortal por deficiencia de citocromo c oxidasa 1
DOID:0080358,oboInOwl:hasExactSynonym,MC4DN6,en,es,MC4DN6
DOID:0080358,oboInOwl:hasExactSynonym,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 2,en,es,cardioencefalomiopatía infantil mortal por deficiencia de citocromo c oxidasa 2
DOID:0080359,oboInOwl:hasExactSynonym,MC4DN9,en,es,MC4DN9
DOID:0080359,oboInOwl:hasExactSynonym,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 3,en,es,cardioencefalomiopatía infantil mortal por deficiencia de citocromo c oxidasa 3
DOID:0080360,oboInOwl:hasExactSynonym,MC4DN13,en,es,MC4DN13
DOID:0080360,oboInOwl:hasExactSynonym,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 4,en,es,cardioencefalomiopatía infantil mortal por deficiencia de citocromo c oxidasa 4
DOID:0080361,oboInOwl:hasExactSynonym,fish-odor syndrome,en,es,síndrome del olor a pescado
DOID:0080375,oboInOwl:hasExactSynonym,gastric and esophageal adenocarcinoma,en,es,adenocarcinoma gástrico y esofágico
DOID:0080375,oboInOwl:hasExactSynonym,gastro-esophageal adenocarcinoma,en,es,adenocarcinoma gastroesofágico
DOID:0080376,oboInOwl:hasExactSynonym,trichorhinophalangeal syndrome type 3,en,es,síndrome tricorrinofalángico tipo 3
DOID:0080379,oboInOwl:hasExactSynonym,steroid-resistant autosomal recessive nephrotic syndrome,en,es,síndrome nefrótico autosómico recesivo resistente a esteroides
DOID:0080380,oboInOwl:hasExactSynonym,"nephrotic syndrome type 5, with or without ocular abnormalities",en,es,"síndrome nefrótico tipo 5, con o sin anomalías oculares"
DOID:0080382,oboInOwl:hasExactSynonym,early onset nephrotic syndrome type 3,en,es,síndrome nefrótico de aparición precoz tipo 3
DOID:0080388,oboInOwl:hasExactSynonym,Ig-mediated MPGN,en,es,GNMP mediada por Ig
DOID:0080388,oboInOwl:hasExactSynonym,Ig-mediated membranoproliferative glomerulonephritis,en,es,Glomerulonefritis membranoproliferativa mediada por Ig
DOID:0080388,oboInOwl:hasExactSynonym,Immunoglobulin-mediated MPGN,en,es,GNMP mediada por inmunoglobulinas
DOID:0080388,oboInOwl:hasExactSynonym,immunoglobulin-mediated membranoproliferative glomerulonephritis,en,es,glomerulonefritis membranoproliferativa mediada por inmunoglobulinas
DOID:0080388,oboInOwl:hasExactSynonym,nephrotic syndrome type 7 with membranoptoliferative glomerulonephritis,en,es,síndrome nefrótico tipo 7 con glomerulonefritis membranoptoliferativa
DOID:0080390,oboInOwl:hasExactSynonym,Finnish congenital nephrosis,en,es,Nefrosis congénita finlandesa
DOID:0080410,oboInOwl:hasExactSynonym,MUTYH-associated polyposis,en,es,Poliposis asociada a MUTYH
DOID:0080410,oboInOwl:hasExactSynonym,MUTYH-related attenuated FAP,en,es,PAF atenuada relacionada con MUTYH
DOID:0080410,oboInOwl:hasExactSynonym,MUTYH-related attenuated familial adenomatous polyposis,en,es,Poliposis adenomatosa familiar atenuada relacionada con MUTYH
DOID:0080410,oboInOwl:hasExactSynonym,MUTYH-related attenuated familial polyposis coli,en,es,Poliposis familiar atenuada relacionada con MUTYH
